DEP	1	3
COM	239	4
COM	268	4
COM	271	4
COM	286	4
COM	294	4
CAN	2	2
CAN	10	2
CAN	40	2
CAN	21	2
CAN	26	2
CAN	27	2
CAN	42	2
CAN	29	2
CAN	30	2
CAN	32	2
CAN	34	2
CAN	35	2
COM	65	2
COM	259	2
COM	260	2
COM	262	2
COM	264	2
COM	299	2
COM	301	2
COM	336	2
COM	344	2
COM	342	2
COM	385	2
COM	429	2
DEP	2	1
CAN	5	2
CAN	17	2
CAN	23	2
CAN	37	2
COM	6	2
COM	20	2
COM	30	2
COM	31	2
COM	40	2
COM	55	2
COM	57	2
COM	61	2
COM	65	2
COM	79	2
COM	95	2
COM	100	2
COM	109	2
COM	112	2
COM	143	2
COM	291	2
COM	334	2
COM	352	2
COM	370	2
COM	386	2
COM	392	2
COM	405	2
COM	414	2
COM	417	2
COM	422	2
COM	425	2
COM	435	2
COM	455	2
COM	470	2
COM	494	2
COM	500	2
COM	539	2
COM	618	2
COM	635	2
COM	670	2
COM	703	2
COM	709	2
COM	757	2
COM	776	2
COM	814	2
DEP	3	2
CAN	11	3
COM	44	3
COM	62	3
COM	78	3
COM	80	3
COM	107	3
COM	109	3
COM	110	3
COM	135	3
COM	163	3
COM	192	3
COM	194	3
COM	237	3
COM	271	3
COM	276	3
COM	295	3
COM	302	3
COM	311	3
DEP	4	4
CAN	3	3
CAN	18	3
COM	4	3
COM	12	3
COM	31	3
COM	37	3
COM	46	3
COM	54	3
COM	58	3
COM	66	3
COM	81	3
COM	84	3
COM	85	3
COM	101	3
COM	104	3
COM	107	3
COM	118	3
COM	121	3
COM	123	3
COM	124	3
COM	134	3
COM	135	3
COM	141	3
COM	142	3
COM	157	3
COM	158	3
COM	166	3
COM	172	3
COM	175	3
COM	176	3
COM	178	3
COM	181	3
COM	182	3
COM	184	3
COM	186	3
COM	189	3
COM	207	3
COM	216	3
COM	227	3
COM	233	3
COM	234	3
DEP	5	4
CAN	4	3
CAN	9	3
CAN	26	3
CAN	27	3
CAN	28	3
CAN	29	3
CAN	30	3
CAN	10	3
CAN	19	3
CAN	20	3
CAN	23	3
COM	10	3
COM	20	3
COM	25	3
COM	29	3
COM	35	3
COM	43	3
COM	54	3
COM	56	3
COM	60	3
COM	67	3
COM	72	3
COM	73	3
COM	78	3
COM	87	3
COM	90	3
COM	95	3
COM	103	3
COM	104	3
COM	118	3
COM	124	3
COM	131	3
COM	132	3
COM	141	3
COM	146	3
COM	147	3
COM	148	3
COM	153	3
COM	158	3
COM	173	3
COM	178	3
CAN	15	2
CAN	17	2
CAN	22	2
COM	5	2
COM	8	2
COM	14	2
COM	19	2
COM	28	2
COM	34	2
COM	47	2
COM	53	2
COM	55	2
COM	66	2
COM	70	2
COM	80	2
COM	99	2
COM	155	2
COM	154	2
COM	160	2
DEP	6	4
CAN	1	3
CAN	47	3
CAN	2	3
CAN	49	3
CAN	6	3
CAN	34	3
CAN	51	3
CAN	11	3
CAN	46	3
CAN	25	3
CAN	35	3
COM	29	3
COM	79	3
COM	138	2
DEP	7	2
CAN	4	3
CAN	7	3
CAN	14	3
CAN	19	3
CAN	24	3
CAN	26	3
CAN	29	3
CAN	30	3
COM	8	3
COM	9	3
COM	13	3
COM	27	3
COM	28	3
COM	35	3
COM	36	3
COM	39	3
COM	51	3
COM	55	3
COM	56	3
COM	60	3
COM	61	3
COM	67	3
COM	69	3
COM	72	3
COM	73	3
COM	78	3
COM	83	3
COM	89	3
COM	90	3
COM	92	3
